Column dimension: 32    |Potential Radius: 10| Inhibition type: Global  | Total time: 112,245 milliseconds (112.25 seconds).
Column dimension: 32    |Potential Radius: 10| Inhibition type: Global  | Total time: 70,895 milliseconds (70.89 seconds).
Column dimension: 32    |Potential Radius: 10| Inhibition type: Global  | Total time: 72,125 milliseconds (72.12 seconds).
Column dimension: 32    |Potential Radius: 10| Inhibition type: Global  | Total time: 73,848 milliseconds (73.85 seconds).
Column dimension: 32    |Potential Radius: 10| Inhibition type: Global  | Total time: 74,069 milliseconds (74.07 seconds).
Column dimension: 32    |Potential Radius: 10| Inhibition type: Global  | Total time: 71,076 milliseconds (71.08 seconds).
Column dimension: 32    |Potential Radius: 10| Inhibition type: Global  | Total time: 71,231 milliseconds (71.23 seconds).
Column dimension: 32    |Potential Radius: 10| Inhibition type: Global  | Total time: 71,518 milliseconds (71.52 seconds).
Column dimension: 32    |Potential Radius: 10| Inhibition type: Global  | Total time: 74,910 milliseconds (74.91 seconds).
Column dimension: 32    |Potential Radius: 10| Inhibition type: Local   | Total time: 158,626 milliseconds (158.63 seconds).
Column dimension: 32    |Potential Radius: 10| Inhibition type: Local   | Total time: 167,716 milliseconds (167.72 seconds).
Column dimension: 32    |Potential Radius: 10| Inhibition type: Local   | Total time: 164,920 milliseconds (164.92 seconds).
Column dimension: 32    |Potential Radius: 10| Inhibition type: Local   | Total time: 149,412 milliseconds (149.41 seconds).
Column dimension: 32    |Potential Radius: 10| Inhibition type: Local   | Total time: 136,148 milliseconds (136.15 seconds).
Column dimension: 32    |Potential Radius: 10| Inhibition type: Local   | Total time: 139,327 milliseconds (139.33 seconds).
Column dimension: 32    |Potential Radius: 10| Inhibition type: Local   | Total time: 136,981 milliseconds (136.98 seconds).
Column dimension: 32    |Potential Radius: 10| Inhibition type: Local   | Total time: 143,811 milliseconds (143.81 seconds).
Column dimension: 32    |Potential Radius: 10| Inhibition type: Local   | Total time: 168,721 milliseconds (168.72 seconds).
Column dimension: 32    |Potential Radius: 10| Inhibition type: Local   | Total time: 169,492 milliseconds (169.49 seconds).
Column dimension: 32    |Potential Radius: 10| Inhibition type: Global  | Total time: 79,012 milliseconds (79.01 seconds).
Column dimension: 32    |Potential Radius: 10| Inhibition type: Global  | Total time: 73,175 milliseconds (73.17 seconds).
Column dimension: 32    |Potential Radius: 10| Inhibition type: Global  | Total time: 76,049 milliseconds (76.05 seconds).
Column dimension: 32    |Potential Radius: 10| Inhibition type: Global  | Total time: 82,214 milliseconds (82.21 seconds).
Column dimension: 32    |Potential Radius: 10| Inhibition type: Global  | Total time: 72,867 milliseconds (72.87 seconds).
Column dimension: 32    |Potential Radius: 10| Inhibition type: Global  | Total time: 83,121 milliseconds (83.12 seconds).
Column dimension: 32    |Potential Radius: 10| Inhibition type: Global  | Total time: 75,771 milliseconds (75.77 seconds).
